,nombre,tipo,direccion,type2,schuko,ccs2,chademo
283,Endesa CPO - SABA - Travessera de Gràcia,Superficie,43 Travessera de Gràcia 08021,2,0,0,0
284,Endesa CPO - SABA - Travessera de Gràcia,Superficie,43 Travessera de Gràcia 08021,2,0,0,0
285,Endesa CPO - BAMSA - Carrer del Comte d'Urgell,Superficie,8 Carrer del Comte d'Urgell 08011,2,0,0,0
286,Endesa CPO - BAMSA - Carrer del Comte d'Urgell,Superficie,8 Carrer del Comte d'Urgell 08011,2,0,0,0
287,1583000118,Superficie,23 Plaça del Sol 08012,2,0,0,0
288,1583000118,Superficie,23 Plaça del Sol 08012,2,0,0,0
289,Endesa CPO - BAMSA - Pl. d'Urquinaona,Superficie,42 Carrer de Casp 08010,2,0,0,0
290,Endesa CPO - BAMSA - Pl. d'Urquinaona,Superficie,42 Carrer de Casp 08010,2,0,0,0
291,Endesa CPO - BAMSA - Pl. d'Urquinaona,Superficie,42 Carrer de Casp 08010,2,0,0,0
292,Endesa CPO - BAMSA - Pl. d'Urquinaona,Superficie,42 Carrer de Casp 08010,2,0,0,0
293,BCPETROMIRALLESPORT,Superficie,9 Ml Inflamables 08040,0,0,2,0
294,BCPETROMIRALLESPORT,Superficie,9 Ml Inflamables 08040,0,0,2,0
295,Endesa X HPC CPO - McDonalds - Polígon Can Massaguer Nord,Superficie,0F Poligono Can Massaguer Nord 08430,0,0,2,0
296,Endesa X HPC CPO - McDonalds - Polígon Can Massaguer Nord,Superficie,0F Poligono Can Massaguer Nord 08430,0,0,2,0
297,BCTRANSGOURMETGMCASTELLBISBAL02,Superficie,118 Carrer Potassi 08740,0,0,2,0
298,BCTRANSGOURMETGMCASTELLBISBAL02,Superficie,118 Carrer Potassi 08740,0,0,2,0
299,1591001418,Superficie,46 Avinguda de Josep Tarradellas 08029,2,0,0,0
300,1591001418,Superficie,46 Avinguda de Josep Tarradellas 08029,2,0,0,0
301,Telpark - Sala,Parking,300 Carrer de Galileu 08028,2,0,0,0
302,BCSABAJOANGUELL23,Superficie,611 Avinguda Diagonal 08028,2,0,0,0
303,BCSABAJOANGUELL23,Superficie,611 Avinguda Diagonal 08028,2,0,0,0
304,BCSABATRAVESSERA17-21C10,Superficie,23 Travessera de Gràcia 08021,2,0,0,0
305,BCSABATRAVESSERA17-21C10,Superficie,23 Travessera de Gràcia 08021,2,0,0,0
306,BCSABAPAUCLARISPLZ309-310,Superficie,174 Carrer de Pau Claris 08037,2,0,0,0
307,BCSABAPAUCLARISPLZ309-310,Superficie,174 Carrer de Pau Claris 08037,2,0,0,0
308,BCSABATRAVESSERA43C5,Superficie,43B Travessera de Gràcia 08021,2,0,0,0
309,BCSABATRAVESSERA43C5,Superficie,43B Travessera de Gràcia 08021,2,0,0,0
310,BAVINCCIVIT02,Superficie,440 Carrer de Pallars 08019,2,0,0,0
311,BAVINCCIVIT02,Superficie,440 Carrer de Pallars 08019,2,0,0,0
312,BAVINCCIVIT01,Superficie,438 Carrer de Pallars 08019,2,0,0,0
313,BAVINCCIVIT01,Superficie,438 Carrer de Pallars 08019,2,0,0,0
314,"Endesa CPO SABA Hospital Sant Pau - Carrer del Mas Casanovas, 74, 08041 Barcelona, Spain",Superficie,74 Carrer del Mas Casanovas 08041,2,0,0,0
315,"Endesa CPO SABA Hospital Sant Pau - Carrer del Mas Casanovas, 74, 08041 Barcelona, Spain",Superficie,74 Carrer del Mas Casanovas 08041,2,0,0,0
316,"Endesa CPO Carrer del Mas Casanovas, 74, 08041 Barcelona, Spain",Superficie,74 Carrer del Mas Casanovas 08041,2,0,0,0
317,"Endesa CPO Carrer del Mas Casanovas, 74, 08041 Barcelona, Spain",Superficie,74 Carrer del Mas Casanovas 08041,2,0,0,0
318,BCSABAPAUCASALSPLZ1001,Superficie,16 Avinguda de Pau Casals 08021,2,0,0,0
319,BCSABAPAUCASALSPLZ1001,Superficie,16 Avinguda de Pau Casals 08021,2,0,0,0
320,BCSABACARLESIII01,Superficie,95 Gran Via de Carles III 08028,2,0,0,0
321,BCSABACARLESIII01,Superficie,95 Gran Via de Carles III 08028,2,0,0,0
322,BCSABASIRACUSA02,Superficie,43 Carrer de Siracusa 08012,2,0,0,0
323,BCSABASIRACUSA02,Superficie,43 Carrer de Siracusa 08012,2,0,0,0
324,12011010190004,Superficie,1S Passeig de Lluís Companys 08003,2,0,0,0
325,12011010190004,Superficie,1S Passeig de Lluís Companys 08003,2,0,0,0
326,12011010190003,Superficie,1S Passeig de Lluís Companys 08003,2,0,0,0
327,12011010190003,Superficie,1S Passeig de Lluís Companys 08003,2,0,0,0
328,12011010190002,Superficie,1S Passeig de Lluís Companys 08003,2,0,0,0
329,12011010190002,Superficie,1S Passeig de Lluís Companys 08003,2,0,0,0
330,12011010190001,Superficie,1S Passeig de Lluís Companys 08003,2,0,0,0
331,12011010190001,Superficie,1S Passeig de Lluís Companys 08003,2,0,0,0
332,12008000990009,Superficie,15 Carrer de Sant Rafael 08001,2,0,0,0
333,12008000990009,Superficie,15 Carrer de Sant Rafael 08001,2,0,0,0
334,12008000990008,Superficie,2 Plaça de Gal·la Placídia 08006,2,0,0,0
335,12008000990008,Superficie,2 Plaça de Gal·la Placídia 08006,2,0,0,0
336,BMSIRACUSA01,Superficie,43 Carrer de Siracusa 08012,2,0,0,0
337,BMSIRACUSA01,Superficie,43 Carrer de Siracusa 08012,2,0,0,0
338,12008000990006,Superficie,93 Avinguda de Josep Tarradellas 08029,2,0,0,0
339,12008000990006,Superficie,93 Avinguda de Josep Tarradellas 08029,2,0,0,0
340,12008000990005,Superficie,2 Plaça de Gal·la Placídia 08006,2,0,0,0
341,12008000990005,Superficie,2 Plaça de Gal·la Placídia 08006,2,0,0,0
342,12008000990004,Superficie,15.B Rambla del Raval 08001,2,0,0,0
343,12008000990004,Superficie,15.B Rambla del Raval 08001,2,0,0,0
344,BCSABACATEDRALPLZ1016-1015,Superficie,8S Avinguda de la Catedral 08002,2,0,0,0
345,BCSABACATEDRALPLZ1016-1015,Superficie,8S Avinguda de la Catedral 08002,2,0,0,0
346,BCSABACATEDRALPLZ1014-1013,Superficie,6 Avinguda de la Catedral 08002,2,0,0,0
347,BCSABACATEDRALPLZ1014-1013,Superficie,6 Avinguda de la Catedral 08002,2,0,0,0
348,BCALCOTASHOTELESCASPE01,Superficie,111 Carrer de Casp 08013,2,0,0,0
349,BCALCOTASHOTELESCASPE01,Superficie,111 Carrer de Casp 08013,2,0,0,0
350,BBMDIPUTACIO01,Superficie,286 Carrer de la Diputació 08009,2,0,0,0
351,BBMDIPUTACIO01,Superficie,286 Carrer de la Diputació 08009,2,0,0,0
352,1583002118,Superficie,23 Travessera de Gràcia 08021,2,0,0,0
353,1583002118,Superficie,23 Travessera de Gràcia 08021,2,0,0,0
354,BCSABAAPARCAMIENTOPLAZACATALUNA05,Superficie,23 Plaça de Catalunya 08002,2,0,0,0
355,BCSABAAPARCAMIENTOPLAZACATALUNA05,Superficie,23 Plaça de Catalunya 08002,2,0,0,0
356,BCSABAAPARCAMIENTOPLAZACATALUNA07,Superficie,21 Carrer de Rivadeneyra 08002,2,0,0,0
357,BCSABAAPARCAMIENTOPLAZACATALUNA07,Superficie,21 Carrer de Rivadeneyra 08002,2,0,0,0
358,BCSABAAPARCAMIENTOPLAZACATALUNA08,Superficie,23 Plaça de Catalunya 08002,2,0,0,0
359,BCSABAAPARCAMIENTOPLAZACATALUNA08,Superficie,23 Plaça de Catalunya 08002,2,0,0,0
360,BASABADIPUTACIO04,Superficie,286 Carrer de la Diputació 08009,2,0,0,0
361,BASABADIPUTACIO04,Superficie,286 Carrer de la Diputació 08009,2,0,0,0
362,BCSABATRAVESSERADEGRACIA17-2104,Superficie,23 Travessera de Gràcia 08021,2,0,0,0
363,BCSABATRAVESSERADEGRACIA17-2104,Superficie,23 Travessera de Gràcia 08021,2,0,0,0
364,BASABADIPUTACIO03,Superficie,286 Carrer de la Diputació 08009,2,0,0,0
365,BASABADIPUTACIO03,Superficie,286 Carrer de la Diputació 08009,2,0,0,0
366,BCSABATARRADELLASIII01,Superficie,22 Avinguda de Josep Tarradellas 08029,2,0,0,0
367,BCSABATARRADELLASIII01,Superficie,22 Avinguda de Josep Tarradellas 08029,2,0,0,0
368,BCFSTHOTELSSLAYREGRANVIA01,Superficie,320 Gran Via de les Corts Catalanes 08004,2,0,0,0
369,BCFSTHOTELSSLAYREGRANVIA01,Superficie,320 Gran Via de les Corts Catalanes 08004,2,0,0,0
370,BCPARKINGCONTINENTALNUMANCIA03,Superficie,13 Carrer de Numància 08029,2,0,0,0
371,BCPARKINGCONTINENTALNUMANCIA03,Superficie,13 Carrer de Numància 08029,2,0,0,0
372,BCHOTELSILKENRAMBLAS02,Superficie,15 Carrer del Pintor Fortuny 08001,2,0,0,0
373,BCHOTELSILKENRAMBLAS02,Superficie,15 Carrer del Pintor Fortuny 08001,2,0,0,0
374,BCHOTELSILKENRAMBLAS01,Superficie,15 Carrer del Pintor Fortuny 08001,2,0,0,0
375,BCHOTELSILKENRAMBLAS01,Superficie,15 Carrer del Pintor Fortuny 08001,2,0,0,0
376,BCHOTELVINCCIMARITIMO01,Superficie,358 Carrer de Llull 08019,2,0,0,0
377,BCHOTELVINCCIMARITIMO01,Superficie,358 Carrer de Llull 08019,2,0,0,0
378,BCPARKINGCONTINENTALNUMANCIA02,Superficie,13 Carrer de Numància 08029,2,0,0,0
379,BCPARKINGCONTINENTALNUMANCIA02,Superficie,13 Carrer de Numància 08029,2,0,0,0
380,"Endesa CPO Fira de Barcelona Montjuic-Carrer de Lleida, 2",Superficie,10 Carrer de Lleida 08004,2,0,0,0
381,"Endesa CPO Fira de Barcelona Montjuic-Carrer de Lleida, 2",Superficie,10 Carrer de Lleida 08004,2,0,0,0
382,BCPARKINGCONTINENTALNUMANCIA01,Superficie,13 Carrer de Numància 08029,2,0,0,0
383,BCPARKINGCONTINENTALNUMANCIA01,Superficie,13 Carrer de Numància 08029,2,0,0,0
384,"Endesa CPO Fira de Barcelona Montjuic-Carrer de Lleida, 2",Superficie,10 Carrer de Lleida 08004,2,0,0,0
385,"Endesa CPO Fira de Barcelona Montjuic-Carrer de Lleida, 2",Superficie,10 Carrer de Lleida 08004,2,0,0,0
386,61932036570002,Superficie,9 Carrer de Luis Antúnez 08006,2,0,0,0
387,61932036570002,Superficie,9 Carrer de Luis Antúnez 08006,2,0,0,0
388,1740000118,Superficie,23 Plaça del Sol 08012,2,0,0,0
389,1740000118,Superficie,23 Plaça del Sol 08012,2,0,0,0
390,1590000418,Superficie,1 Carrer de l'Abat Safont 08001,2,0,0,0
391,1590000418,Superficie,1 Carrer de l'Abat Safont 08001,2,0,0,0
392,1583001018,Superficie,43 Travessera de Gràcia 08021,2,0,0,0
393,1583001018,Superficie,43 Travessera de Gràcia 08021,2,0,0,0
394,BCSABAAVDADIAGONAL611-615,Superficie,609 Avinguda Diagonal 08028,2,0,0,0
395,BCSABAAVDADIAGONAL611-615,Superficie,609 Avinguda Diagonal 08028,2,0,0,0
396,BCSABACARLESIII03,Superficie,85.B Gran Via de Carles III 08028,2,0,0,0
397,BCSABACARLESIII03,Superficie,85.B Gran Via de Carles III 08028,2,0,0,0
398,BCSABACARLESIII04,Superficie,85.B Gran Via de Carles III 08028,2,0,0,0
399,BCSABACARLESIII04,Superficie,85.B Gran Via de Carles III 08028,2,0,0,0
400,BCSABACARLESIII05,Superficie,85.B Gran Via de Carles III 08028,2,0,0,0
401,BCSABACARLESIII05,Superficie,85.B Gran Via de Carles III 08028,2,0,0,0
402,Interparking Hispania/6011,Superficie,Moll 18 A Barcelona 08039,2,0,0,0
403,Interparking Hispania/6011,Superficie,Moll 18 A Barcelona 08039,2,0,0,0
404,ATLANTE - Nieves Zona Franca,Superficie,13 Carrer B 08040,0,0,2,0
405,ATLANTE - Nieves Zona Franca,Superficie,13 Carrer B 08040,0,0,2,0
406,ATLANTE - Nieves Zona Franca,Superficie,14 Carrer B 08040,0,0,2,0
407,ATLANTE - Nieves Zona Franca,Superficie,14 Carrer B 08040,0,0,2,0
408,Club Esportiu Laieta - Carrer Pintor Ribalta 2,Superficie,1I Avinguda Doctor Marañón 08028,0,0,2,0
409,Club Esportiu Laieta - Carrer Pintor Ribalta 2,Superficie,1I Avinguda Doctor Marañón 08028,0,0,2,0
410,TheF Charging Espana - Club Esportiu Laieta - Carr,Superficie,1I Avinguda Doctor Marañón 08028,0,0,2,0
411,Barcelona - Pujades,Superficie,66 Carrer de Bac de Roda 08019,0,0,2,0
412,ATLANTE - Marina Vela Mirador,Superficie,80 Passeig de Joan de Borbó 08039,0,0,2,0
413,ATLANTE - Marina Vela Mirador,Superficie,80 Passeig de Joan de Borbó 08039,0,0,2,0
414,E0506 - Barcelona - Calle Y,Superficie,31 Carrer Y 08040,0,0,2,0
415,E0507 - Barcelona - Z.Franca-Puerto,Superficie,79 Passeig de la Zona Franca 08038,0,0,2,0
416,L'illa Diagonal - AC 1,Superficie,Carrer del Prat d'en Rull 08029,2,0,0,0
417,L'illa Diagonal - AC 4,Superficie,Carrer del Prat d'en Rull 08029,2,0,0,0
418,Derecha - ACCIONA - ANTIGA MASÍA - CCS,Superficie,1 Carrer de la Masia 08711,0,0,2,0
419,EUROSTARS GRAND MARINA P01,Superficie,2 Moll de Barcelona 08039,2,0,0,0
420,CEPSA_ES171650_LOPE DE VEGA,Superficie,125 Carrer de Lope de Vega 08018,0,0,2,0
421,Pg. Joan de Borbó 68,Superficie,69 Passeig de Joan de Borbó 08003,1,1,0,0
422,Bailen 93,Superficie,93 Calle de Bailén 08009,0,2,0,0
423,Riera de Cassoles 61,Superficie,61 Avenida Princep D'Asturies 08012,0,2,0,0
424,Riera de Cassoles 6,Superficie,2 Carrer dels Madrazo 08012,0,2,0,0
425,"Rosa Sensat, 14",Superficie,147 Avinguda d'Icària 08005,0,2,0,0
426,"Pascual i Vila, 23",Superficie,23-24 Carrer de Pascual i Vila 08028,0,2,0,0
427,"Arquitecte Moragas, 31",Superficie,38 Avinguda de Can Marcet 08035,0,2,0,0
428,"Cristobal de Moura, 24",Superficie,19 Carrer de Cristóbal de Moura 08019,0,2,0,0
429,"Rbla. Prim, 19",Superficie,17X Avinguda Diagonal 08019,0,2,0,0
430,"Av. Josep Tarradellas, 1",Superficie,4 Avinguda de Josep Tarradellas 08029,0,2,0,0
431,"Fígols, 6",Superficie,11 Plaça del Sol de Baix 08028,0,2,0,0
432,"Pl. Dr. Letamendi, 30-33",Superficie,33 Plaça del Doctor Letamendi 08007,0,2,0,0
433,"Pg. Salvat Papasseit, 3",Superficie,10 Passeig de Salvat Papasseit 08003,0,2,0,0
434,"Pla de Palau, 19",Superficie,9999 Plaça de Correus 08002,0,2,0,0
435,"Llull, 285",Superficie,288 Calle de Llull 08019,1,1,0,0
436,República Dominicana,Superficie,54 Carrer de Ferran Junoy 08030,0,2,0,0
437,"Rambla Badal, 167",Superficie,267 Carrer de Sants 08028,0,2,0,0
438,"Lisboa, 9",Superficie,11 Carrer de Lisboa 08032,0,2,0,0
439,"Garcilaso, 204",Superficie,204 Carrer de Garcilaso 08027,0,2,0,0
440,"D'Osi, 4",Superficie,1 Carrer d'Osi 08034,0,2,0,0
441,"Av. Vallcarca, 154",Superficie,150 Avinguda de Vallcarca 08023,0,2,0,0
442,"Balmes, 422",Superficie,422 Carrer de Balmes 08022,0,2,0,0
443,"Av. Sarrià, 126",Superficie,132 Avinguda de Sarrià 08017,0,2,0,0
444,"Bruc, 84",Superficie,84 Carrer del Bruc 08009,0,2,0,0
445,"Ctra. Del Prat, 42",Superficie,42 Carretera del Prat 08038,0,2,0,0
446,"Fontanella, 1",Superficie,1 Carrer de Fontanella 08002,1,1,0,0
447,"Llançà, 16",Superficie,16 Carrer de Llança 08015,0,2,0,0
448,"Còrsega, 264",Superficie,262 Carrer de Còrsega 08008,0,2,0,0
449,"Villarroel, 277",Superficie,271 Carrer de Villarroel 08036,0,2,0,0
450,"Llacuna, 149",Superficie,147 Carrer de la Llacuna 08018,0,2,0,0
451,"Via Favència, 169",Superficie,169 Via Favència 08042,0,2,0,0
452,"Av. Pearson, 20",Superficie,20 Avinguda de Pearson 08034,0,2,0,0
453,"Indústria, 19",Superficie,15 Carrer de la Indústria 08037,0,2,0,0
454,Parking Índigo Piscinas y Deportes,Superficie,29 Carrer de Ganduxer 08021,2,0,0,0
455,Parking Índigo Plaça Wagner,Superficie,7 Plaça de Wagner 08021,2,0,0,0
456,Parking Índigo Mata (Tres Chimeneas),Superficie,36 Carrer de Vila i Vilà 08004,2,0,0,0
457,Parking Índigo Mercat Mercé,Superficie,276 Passeig de Fabra i Puig 08031,2,0,0,0
458,Parking índigo Can Fabra,Superficie,9999 Plaça de Ramon Riera 08030,2,0,0,0
459,Marina Village 1,Superficie,6 Carrer de Ramon Trias Fargas 08005,2,0,0,0
460,Marina Village 2,Superficie,6 Carrer de Ramon Trias Fargas 08005,2,0,0,0
461,APK2 Centric BCN 1,Superficie,65 Rambla de Catalunya 08007,2,0,0,0
462,Parking Índigo Plaça Wagner,Superficie,1 Plaça de Wagner 08021,2,0,0,0
463,Parking Índigo Mata (Tres Chimeneas),Superficie,36 Carrer de Vila i Vilà 08004,2,0,0,0
464,Parking índigo Can Fabra,Superficie,20 Carrer del Doctor Balari i Jovany 08030,2,0,0,0
465,Parking Índigo Mercat Mercé,Superficie,276 Passeig de Fabra i Puig 08031,2,0,0,0
466,Parking Índigo Piscinas y Deportes,Superficie,29 Carrer de Ganduxer 08021,2,0,0,0
467,Carrer de la Diputació 244,Superficie,244 Carrer de la Diputació 08007,2,0,0,0
468,Circutor Barcelona,Superficie,12 Carretera Circumvaŀlació Tram 5 08039,2,0,0,0
469,ROMAUTO GRUP CONCESSIONARIS S.L.,Superficie,379 Carrer de Pere IV 08020,0,0,1,1
470,MAKRO-Barcelona-02,Superficie,49 Carrer Lletra A de la Zona Franca 08040,2,0,0,0
471,MAKRO-Barcelona-03,Superficie,49 Carrer Lletra A de la Zona Franca 08040,2,0,0,0
472,MAKRO-Barcelona-04,Superficie,49 Carrer Lletra A de la Zona Franca 08040,2,0,0,0
473,MAKRO-Barcelona-01,Superficie,49 Carrer Lletra A de la Zona Franca 08040,2,0,0,0
474,MAKRO-BARCELONA-05,Superficie,49 Carrer Lletra A de la Zona Franca 08040,2,0,0,0
475,Sector 6 Àlvarez de la Campa,Superficie,5 Ml Alvarez de la Campa 08039,2,0,0,0
476,"MOTOR LLANSÀ, S.L. (Zona Franca)",Superficie,65 Passeig de la Zona Franca 08038,0,0,1,1
477,undefined,Superficie,244 Carrer de la Diputació 08007,2,0,0,0
478,Allego/ESALLEGO000011,Superficie,51 Carrer de la Ciutat d'Asuncion 08030,0,0,1,1
479,Allego/ESALLEGO000013,Superficie,379 Carrer de Pere IV 08020,0,0,1,1
480,Interior Concesionario Letamendi,Superficie,177 Carrer de València 08011,1,0,1,0
481,ROMAUTO GRUP CONCESSIONARIS S.L.,Superficie,51 Carrer de la Ciutat d'Asuncion 08030,0,0,1,1
482,ROMAUTO GRUP CONCESSIONARIS S.L.,Superficie,379 Carrer de Pere IV 08020,0,0,1,1
483,Bailen 93,Superficie,93 Carrer de Bailèn 08009,0,2,0,0
484,Pg. Joan de Borbó 68,Superficie,69 Passeig de Joan de Borbó 08003,0,2,0,0
485,Riera de Cassoles 6,Superficie,2 Carrer dels Madrazo 08012,0,2,0,0
486,Riera de Cassoles 61,Superficie,60 Avinguda de la Riera de Cassoles 08012,0,2,0,0
487,Pintor Tapiró 2-6,Superficie,5 Carrer del Pintor Tapiró 08028,0,2,0,0
488,"Lope de Vega, 158-160",Superficie,492 Carrer de Lope de Vega 08005,0,2,0,0
489,"Rosa Sensat, 14",Superficie,11 Carrer de Rosa Sensat 08005,0,2,0,0
490,"Arquitecte Moragas, 31",Superficie,38 Avinguda de Can Marcet 08035,0,2,0,0
491,"Av. Josep Vicenç Foix, 86 Bis",Superficie,86 Avinguda de Josep Vicenç Foix 08034,0,2,0,0
492,"Av. Esplugues, 52",Superficie,10 Carrer d'Eduard Toldrà 08034,0,2,0,0
493,"Ciutat de Granada, 11",Superficie,8 Passatge de Mas de Roda 08005,0,2,0,0
494,"Rbla. Guipúscoa, 103",Superficie,103 Rambla de Guipúscoa 08020,0,2,0,0
495,"Rbla. Prim, 19",Superficie,17X Avinguda Diagonal 08019,0,2,0,0
